CompanyID,CompanyName,Department,Address,City,Province,PostalCode,ContactName,ContactPhone,AccountNumberExactLenght,AccountNumberMinimumLength,AccountNumberMaximumLength,EditRulesForAccountNumbers,DataTypeFormatForAccountNumbers,ValidStartForAccountNumbers,InvalidStartForAccountNumbers,ValidEndForAccountnumbers,InvalidEndForAccountNumbers,Timestamp,CCIN,CompanyFrenchName,CompanyEnglishShortName,CompanyFrenchShortName,LanguageIndicator,EffectiveDate,CurrentRecord,CreditorType
"1066","WHILLIS HARDING AGENCIES","","2025 Harvey Ave","KELOWNA","BC","V1Y 6G6","Sharon Frame","=""0""","7","","99","","XXXXXXX","","","","","11/26/2012 9:50:34 AM","=""00000000""","","WHILLIS HARDING","WHILLIS HARDING","E","2/15/1998 12:00:00 AM","Y","CR"
"1067","WIGHTMAN TELECOM LTD.","","100 Elora Street N.","CLIFFORD","ON","N0G 1M0","Brenda Ward","=""0""","8","","99","","NNNNNNNN","","","","","11/16/2012 12:29:53 PM","=""00000000""","","WIGHTMAN TEL","WIGHTMAN TEL","E","2/15/1998 12:00:00 AM","Y","CR"
"1068","WILLIAM J. HOUGHTON (BC)","","201 - 540 Groves Rd","KELOWNA","BC","V1Y 4Y7","Jodi MacDonald","=""0""","5","","99","","XXXXX","","","","","11/21/2012 10:47:14 AM","=""00000000""","WILLIAM J. HOUGHTON (BC)","W. J. HOUGHTON","W. J. HOUGHTON","E","2/15/1998 12:00:00 AM","Y","CR"
"1070","NORTH DUNDAS-WATER AND SEWER","","P. O. Box 489, 547 Lawrence St.","WINCHESTER","ON","K0C 2K0","Angela Rutley","=""0""","10","","99","","NNNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","N DUNDAS WTR/SW","N DUNDAS WTR/SW","E","2/15/1998 12:00:00 AM","Y","CR"
"1072","CABRI (TOWN) SK UTILITIES","","Box 200","CABRI","SK","S0N 0J0","Kristi Zeller","=""0""","99","","=""06""","","XXXXXX","","","","","3/14/2011 12:03:36 PM","=""00000000""","CABRI (TOWN) SK UTILITIES","CABRI UTILITIES","CABRI UITLITIES","E","2/15/1998 12:00:00 AM","Y","CR"
"1074","WOODSTOCK HYDRO SERVICES INC.","","16 Graham St. P. O. Box 245","WOODSTOCK","ON","N4S 7X4","Cathy Clifford","=""0""","10","","99","","NNNNNNNNNN","","","","","10/20/2011 11:54:22 AM","90008664","","WOODSTOCK HYD","WOODSTOCK HYD","E","2/15/1998 12:00:00 AM","Y","CR"
"1075","ANDREW AGENCIES LTD.","","Box 1000","RUSSELL","MB","R0J 1W0","Ruth Betke","=""0""","99","","11","","XXXXXXXXXXX","","","","","11/29/2012 3:41:56 PM","=""00000000""","","ANDREW AGENCIES","ANDREW AGENCIES","E","2/15/1998 12:00:00 AM","Y","CR"
"1076","MINTO UNITED FARMERS CO-OP (MB)","","Box 143","MINTO","MB","R0K 1M0","Terry Campbell","=""0""","99","","=""04""","","NNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","MINTO CO-OP","MINTO CO-OP","E","2/15/1998 12:00:00 AM","Y","CR"
"1077","ROBINSON OIL CO.","","Box 577","KENTVILLE","NS","B4N 3X7","Francis Cromp","=""0""","99","","=""08""","","NNNNNNNN","","","","","12/7/2008 4:53:57 AM","90006808","","ROBINSON OIL","ROBINSON OIL","E","2/15/1998 12:00:00 AM","Y","CR"
"1078","VILLE DE SAINT-HYACINTHE - TAXES","","700 Hotel De Ville","SAINT-HYACINTHE","QC","J2S 5B2","Johanne Beaudoin","=""0""","18","","99","S","NNNNNNNNNNNNNNNNNN","4 5                                                                                                ","","","","1/16/2014 10:02:37 AM","90012819","VILLE DE SAINT-HYACINTHE - TAXES","ST.HYACINTHE-TX","ST.HYACINTHE-TX","F","1/20/2000 12:00:00 AM","Y","CR"
"1079","SASKTEL MOBILITY","","2121 Saskatchewan Drive","REGINA","SK","S4P 3Y2","Sharon Keating","=""0""","12","","99","S","NNNNNNNNNNNN","1 2 3                                                                                              ","","","","4/8/2015 7:52:29 AM","90000225","","SASKTEL MOB","SASKTEL MOB","E","2/15/1998 12:00:00 AM","Y","CR"
"1080","BRENDONN HOLDINGS (SASK)","","41 Duncan West","YORKTON","SK","S3N 0G3","Donna Campbell","=""0""","99","","=""07""","","NNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","BRENDONN HOLDINGS (SASK)","BRENDONN HLDNG","BRENDONN HLDNG","E","2/15/1998 12:00:00 AM","Y","CR"
"1082","EDWARDSBURGH/CARDINAL (TWP) TAXES","","P.0. Box 129","SPENCERVILLE","ON","K0E 1X0","Russell Trivett","=""0""","15","","99","","NNNNNNNNNNNNNNN","","","","","4/10/2014 10:15:12 AM","=""00000000""","","EDW/CARD-TAX","EDW/CARD-TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"1083","HURONTEL (ON)","","P.O. Box 220","RIPLEY","ON","N0G 2R0","Gloria Coulter","=""0""","99","","=""09""","","NNNNNNNNN","108                                                                                                ","","","","3/2/2010 1:49:18 PM","90054168","","HURONTEL ONT","HURONTEL ONT","E","2/15/1998 12:00:00 AM","Y","CR"
"1084","RICHMOND HILL (ON) TAXES","","225 East Beaver Creek","RICHMOND HILL","ON","L4C 4Y5","Jackie Jones x3641","=""0""","20","","99","S","NNNNNNNNNNNNNNNNNNNN","38","","","","4/14/2015 12:33:31 PM","90002526","","RICHMD HILL TAX","RICHMD HILL TAX","E","5/25/2000 12:00:00 AM","Y","CR"
"1087","SAPUTO DAIRY PRODUCTS CANADA GP","","P.O. Box 367","EDMONTON","AB","T5J 2J8","Linda Erickson","=""0""","99","","=""09""","","NNNNNNNNN","","","","","7/23/2014 2:33:18 PM","=""00000000""","SAPUTO PRODUITS LAITIERS CANADA","SAPUTO DAIRY","SAPUTO DAIRY","E","2/15/1998 12:00:00 AM","Y","CR"
"1088","FAIRVIEW (TOWN) (AB) (TAXES)","","P.O. Box 730","FAIRVIEW","AB","T0H 1L0","Alice Lettner","=""0""","9","","99","","NNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","FAIRVIEW TAXES","FAIRVIEW TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1089","FAIRVIEW (TOWN) (AB) UTILITIES","","P.O. Box 730","FAIRVIEW","AB","T0H 1L0","Reception","=""0""","10","","99","","NNNNNNNNNN","","","","","9/6/2012 9:18:32 AM","=""00000000""","","FAIRVIEW UTIL","FAIRVIEW UTIL","E","2/15/1998 12:00:00 AM","Y","CR"
"1091","THE GUARDIAN (PEI)","","165 Prince Street","CHARLOTTETOWN","PE","C1A 4R7","Rhonda Adams","=""0""","99","","=""08""","","XXXXXXXX","","","","","6/12/2014 1:03:23 PM","=""00000000""","","THE GUARDIAN","THE GUARDIAN","E","8/23/2000 12:00:00 AM","Y","CR"
"1093","MACDONNELL FUELS (ON)","","P.O. Box 95","OWEN SOUND","ON","N4K 5P1","Mary Jo MacDonnell","=""0""","5","","99","","NNNNN","","","","","11/16/2012 12:41:18 PM","=""00000000""","","MACDONNELL FUEL","MACDONNELL FUEL","E","2/15/1998 12:00:00 AM","Y","CR"
"1094","OLCO PARTNERS CARD (COMBO)","c/o National Bank-Private Label","2561 George V","MONTREAL EST","QC","H1L 6J7","Lyne Desilets","=""0""","99","","16","M","NNNNNNNNNNNNN","708252                                                                                             ","","","","6/23/2011 8:58:29 AM","90008209","CARTE PARTENAIRES OLCO (COMBO)","OLCO PARTNERS","OLCO PARTNERS","F","10/13/1999 12:00:00 AM","Y","CR"
"1095","PETRO PONTIAC (PQ)","","P.O. Box 99, Hwy. 148","SHAWVILLE","QC","J0X 2Y0","Ryan Barber","=""0""","4","","99","","NNNN","","","","","3/8/2013 10:19:14 AM","=""00000000""","","PETRO PONTIAC","PETRO PONTIAC","E","2/15/1998 12:00:00 AM","Y","CR"
"1096","PRINCE GEORGE (BC) TAXES","","1100 Patricia Blvd.","PRINCE GEORGE","BC","V2L 3V9","Tax and Utility  Department","=""0""","10","","99","","NNNNNNNNNN","=""00  80    90                                                                                       ""","","","","11/21/2013 10:15:23 AM","=""00000000""","","PRINCE GEORGE T","PRINCE GEORGE T","E","2/15/1998 12:00:00 AM","Y","CR"
"1097","PRINCE GEORGE (BC) UTILITIES","","1100 Patricia Blvd.","PRINCE GEORGE","BC","V2L 3V9","Sandra Stibrany","=""0""","6","","99","","NNNNNN","1    2    3   4                                                                                    ","","","","9/4/2012 1:48:53 PM","=""00000000""","","PRINCE GEORGE U","PRINCE GEORGE U","E","2/15/1998 12:00:00 AM","Y","CR"
"1101","UNIVERSITY OF PEI - STUDENT","","550 University Avenue","CHARLOTTETOWN","PE","C1A 4P3","Heather Russell","=""0""","99","","=""07""","","ANNNNNN","S                                                                                                  ","","","","11/22/2010 12:07:28 PM","90014041","","U OF P.E.I.-STU","U OF P.E.I.-STU","E","2/15/1998 12:00:00 AM","Y","CR"
"1103","WINKLER (MB) UTILITIES","","185 Main Street","WINKLER","MB","R6W 1B4","Arnold Kuhl","=""0""","9","","99","","NNNNNNNN N","","","","","12/7/2008 4:53:57 AM","=""00000000""","WINKLER (MB) UTILITIES","WINKLER UTIL","WINKLER UTIL","E","2/15/1998 12:00:00 AM","Y","CR"
"1107","BIGGAR (TOWN) (SK) UTILITIES","","P.O. Box 489","BIGGAR","SK","S0K 0M0","Marty Baroni","=""0""","99","","=""06""","","NNNNNN","","","","","4/9/2014 12:04:49 PM","=""00000000""","","BIGGAR-UTL","BIGGAR-UTL","E","2/15/1998 12:00:00 AM","Y","CR"
"1108","BFF PREMIUM FINANCE","","PO BOX 30002","MONCTON","NB","E1C 2T0","Janet Guptill","=""0""","99","","=""06""","","NNNNNN","","","","","4/29/2015 2:58:16 PM","=""00000000""","","BROWN'S FLAT FN","BROWN'S FLAT FN","E","2/15/1998 12:00:00 AM","Y","CR"
"1109","BUREAU EN GROS-CITI CARDS CDA INC","c/o Citi Card Canada Inc","328 Green Road","STONEY CREEK","ON","L8E 5T7","Debit Authorizations-  Lori Bowles","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","603528                                                                                             ","","","","6/18/2012 9:33:50 AM","90021694","","BUREAU EN GROS","BUREAU EN GROS","E","6/15/2000 12:00:00 AM","Y","CR"
"1111","BURNABY-CITY-COMM. METER WATER/SWR","","4949 Canada Way","BURNABY","BC","V5G 1M2","Darlene Foxgord","=""0""","14","","99","","NNNNNNNNNNNNNN","","","","","8/1/2012 9:29:19 AM","90042591","BURNABY-CITY-COMM. METER WATER/SWR","BURNABY METERED","BURNABY METERED","E","2/15/1998 12:00:00 AM","Y","CR"
"1113","BURNABY-CITY-TAXES,UTILITY,GARBAGE","","4949 Canada Way","BURNABY","BC","V5G 1M2","Denise Letkeman","=""0""","12","","99","","NNNNNNNNNNNN","","","","","4/15/2014 2:30:40 PM","90004631","","BURNABY TX/UT/G","BURNABY TX/UT/G","E","2/15/1998 12:00:00 AM","Y","CR"
"1114","BURNABY-CITY-BUS. REFUSE DISPOSAL","","4949 Canada Way","BURNABY","BC","V5G 1M2","Darlene Foxgord","=""0""","10","","99","","AANNNNNNNN","CR3","","","","5/7/2015 9:08:31 AM","90042582","BURNABY-CITY-BUS. REFUSE DISPOSAL","BURNABY REFUSE","BURNABY REFUSE","E","2/15/1998 12:00:00 AM","Y","CR"
"1116","BUSINESS DEPOT (ONT/ATL)-CITI CARDS","c/o Citi Commerce Solutions","328 Green Road","STONEY CREEK","ON","L8E 5T7","Debit Authorizations-  Lori Bowles","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","603528                                                                                             ","","","","6/5/2012 8:56:35 AM","90021694","","BUS. DEPOT-CITI","BUS. DEPOT-CITI","E","6/15/2000 12:00:00 AM","Y","CR"
"1119","DRUMHELLER (AB) TAXES","","703 - 2nd Ave. W","DRUMHELLER","AB","T0J 0Y3","Bill Wulff","=""0""","99","","=""08""","","NNNNNNNN","","","","","12/11/2014 9:09:16 AM","90022489","DRUMHELLER (AB) TAXES","DRUMHELLER TX","DRUMHELLER TX","E","2/15/1998 12:00:00 AM","Y","CR"
"1120","DRUMHELLER (TOWN) - WATERWORKS","","703 - 2nd Ave. W","DRUMHELLER","AB","T0J 0Y3","Bill Wulff","=""0""","13","","99","","NNNNNNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","DRUMHELLER WTR","DRUMHELLER WTR","E","2/15/1998 12:00:00 AM","Y","CR"
"1121","DALHOUSIE UNIVERSITY","C/O Student Accounts","Room 29, A & A Building","HALIFAX","NS","B3H 4H6","Rachel Stiles","=""0""","99","","=""09""","","XXXXXXXXX","","","","","7/3/2012 11:25:01 AM","90052213","","DALHOUSIE UNIV","DALHOUSIE UNIV","E","2/15/1998 12:00:00 AM","Y","CR"
"1122","HUMBOLDT LUMBER MART (SK) LTD.","","Box 1690","HUMBOLDT","SK","S0K 2A0","Rene Monz","=""0""","99","","=""06""","","XXXXXX","","","","","5/16/2014 9:27:21 AM","=""00000000""","","HUMBOLDT LUMBER","HUMBOLDT LUMBER","E","2/15/1998 12:00:00 AM","Y","CR"
"1123","BRANT COUNTY POWER","","P.O. Box 250, 65 Dundas St. E.","PARIS","ON","N3L 3G2","Wendy Robinson","=""0""","99","","=""08""","","NNNNNNNN","","","","","1/21/2015 2:46:35 PM","90002429","","BRANT CTY PWR","BRANT CTY PWR","E","2/17/2000 12:00:00 AM","Y","CR"
"1125","PROKOPISHIN (DR) WILLIAM (SK)","","P.O. Box 910","HUMBOLDT","SK","S0K 2A0","Dr. William Prokopishin","=""0""","7","","99","","NNN NNNN","","","","","11/27/2012 9:17:51 AM","=""00000000""","PROKOPISHIN (DR) WILLIAM (SK)","DR. PROKOPISHIN","DR. PROKOPISHIN","E","2/15/1998 12:00:00 AM","Y","CR"
"1127","SMITH STEEL INC. (SK)","","P.O. Box 1875","YORKTON","SK","S3N 3R2","Carol Smith","=""0""","5","","99","","N NNNN","","","","","11/27/2012 9:11:17 AM","=""00000000""","SMITH STEEL INC. (SK)","SMITH STEEL INC","SMITH STEEL INC","E","2/15/1998 12:00:00 AM","Y","CR"
"1128","STAPLES BUS. DEPOT-CITI CARDS CDA","c/o Citi Card Canada Inc","328 Green Rd","STONEY CREEK","ON","L8E 5T7","Debit Authorizations-  Lori Bowles","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","603528                                                                                             ","","","","7/31/2012 12:22:50 PM","90021694","","STAPLES BU-CCCI","STAPLES BU-CCCI","E","6/15/2000 12:00:00 AM","Y","CR"
"1131","NORTH PEACE GAS CO-OP LTD. (AB)","","Box 1239","FAIRVIEW","AB","T0H 1L0","Jen Pohjolainen","=""0""","99","","=""07""","","NNNNNNN","","","","","3/16/2010 2:06:16 PM","=""00000000""","","NORTH PEACE GAS","NORTH PEACE GAS","E","2/15/1998 12:00:00 AM","Y","CR"
"1132","VILLE DE ROSEMERE - TAXES","","100, rue Charbonneau","ROSEMERE","QC","J7A 3W1","Lise Regimbald","=""0""","18","","99","S","NNNNNNNNNNNNNNNNNN","","","","","12/7/2008 4:53:57 AM","90028759","VILLE DE ROSEMERE - TAXES","ROSEMERE VIL-TX","ROSEMERE VIL-TX","F","2/15/1998 12:00:00 AM","Y","CR"
"1136","PETROLES VOSCO CDN LTE. (PQ) (LES)","","630 Chemin Larocque","VALLEYFIELD","QC","J6T 4C5","Michel Malenfant","=""0""","99","","=""08""","","XXXXXXXX","","","","","12/7/2008 4:53:57 AM","90006899","","PETROLES VOSCO","PETROLES VOSCO","E","2/22/2000 12:00:00 AM","Y","CR"
"1140","SOUTHEY CABLE (TWN) (SK)","","Box 248","SOUTHEY","SK","S0G 4P0","Connie C. Hall","=""0""","7","","99","","NNN NNNN","","","","","7/31/2012 12:18:15 PM","=""00000000""","","SOUTHEY CABLE","SOUTHEY CABLE","E","2/15/1998 12:00:00 AM","Y","CR"
"1141","SOUTHEY (TWN) (SK) TAXES","","Box 248","SOUTHEY","SK","S0G 4P0","Ferne Senft","=""0""","7","","99","","NNN NNNN","","","","","11/20/2012 10:25:42 AM","=""00000000""","SOUTHEY (TWN) (SK) TAXES","SOUTHEY TAXES","SOUTHEY TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1142","SOUTHEY (TWN) (SK) WATER","","Box 248","SOUTHEY","SK","S0G 4P0","Ferne Senft","=""0""","7","","99","","NNN NNNN","","","","","11/21/2012 2:07:27 PM","=""00000000""","SOUTHEY (TWN) (SK) WATER","SOUTHEY WATER","SOUTHEY WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"1143","COMM. SCOLAIRE DES DRAVEURS - TAXES","","225, rue Notre-Dame","GATINEAU","QC","J8P 1K3","Jacques LaVictoire","=""0""","20","","99","S","NNNNNNNNNNNNNNNNNNNN","=""00422                                                                                              ""","","","","8/26/2011 3:26:59 PM","90004472","COMM. SCOLAIRE DES DRAVEURS - TAXES","C.S DRAVEURS TX","C.S DRAVEURS TX","F","2/15/1998 12:00:00 AM","Y","CR"
"1144","UNITY (TOWN) (SK) (TAXES)","","Box 1030","UNITY","SK","S0L 4L0","Carlotta Ganter","=""0""","99","","12","","NNNNNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","UNITY (TOWN) (SK) (TAXES)","UNITY TAXES","UNITY TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1146","ALLIED INSURANCE BROKERS INC. (NS)","","P.O. Box 666","KENTVILLE","NS","B4N 3X9","Stephen Grover","=""0""","99","","=""06""","","XXXXXX","","","","","12/13/2012 1:04:55 PM","=""00000000""","","ALLIED INS.","ALLIED INS.","E","2/15/1998 12:00:00 AM","Y","CR"
"1147","JAMIE GROVER INS. SERV. LTD (NS)","","P.O.Box 666","KENTVILLE","NS","B4N 3X9","Stephen Grover","=""0""","99","","=""07""","","XXXXXXX","","","","","11/21/2012 10:58:23 AM","=""00000000""","JAMIE GROVER INS. SERV. LTD (NS)","JAMIE GROVER","JAMIE GROVER","E","2/15/1998 12:00:00 AM","Y","CR"
"1149","BERWICK (TOWN) (TAXES) (NS)","","P.O. Box 130","BERWICK","NS","B0P 1E0","Anne-Marie Cunningham","=""0""","8","","99","","NN NNN NNN","","","","","11/19/2012 11:05:04 AM","=""00000000""","","BERWICK TAXES","BERWICK TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1150","BERWICK (TOWN) (ELECTRIC) (NS)","","P.O. Box 130","BERWICK","NS","B0P 1E0","Ann-Marie Cunningham","=""0""","8","","99","","NN NNN NNN","","","","","11/19/2012 11:04:52 AM","=""00000000""","","BERWICK ELCTRIC","BERWICK ELCTRIC","E","2/15/1998 12:00:00 AM","Y","CR"
"1154","EASTLINK","","P.O. Box 8600","HALIFAX","NS","B3K 5Y2","Payments Processing","=""0""","16","","99","M","NNNNNNNNNNNNNNNN","8124  8127 8125                                                                                    ","","","","7/4/2012 1:45:24 PM","90001411","","EASTLINK","EASTLINK","E","2/15/1998 12:00:00 AM","Y","CR"
"1156","GEORGIAN COLLEGE-TUITION","","1 Georgian Drive","BARRIE","ON","L4M 3X9","Rosanne Maw-Graham","=""0""","9","","99","","NNNNNNNNN","","","","","7/4/2014 3:52:48 PM","90080433","GEORGIAN COLLEGE-TUITION","GEORG.COLL-TUIT","GEORG.COLL-TUIT","E","2/15/1998 12:00:00 AM","Y","CR"
"1159","ALIANT MOBILITY - NL","","51 O'Leary Ave. , P.O. Box 2110","ST. JOHN'S","NL","A1C 5H6","Billing Inquiry","=""0""","8","","99","","NNNNNNNN","=""0                                                                                                  ""","","","","5/29/2012 12:40:32 PM","90004775","ALIANT MOBILITE - NL","ALIANT MOBIL-NL","ALIANT MOBIL-NL","E","2/15/1998 12:00:00 AM","Y","CR"
"1161","MINTO (TOWN) -TAXES","","5941 Highway #89, Box 160","HARRISTON","ON","N0G 1Z0","Janet Klemp","=""0""","19","","99","","NN NN NNN NNN NNN NN NNNN","","","","","6/4/2014 10:17:58 AM","=""00000000""","MINTO (TOWN) -TAXES","MINTO TWN TAXES","MINTO TWN TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1162","MORINVILLE (TOWN) (UTILITIES) (AB)","","10125 - 100 Avenue","MORINVILLE","AB","T8R 1L6","Elaine Gregoire","=""0""","99","","10","","NNNNNNNN NN","","","","","11/27/2014 8:47:13 AM","90006354","","MORINVILLE UTIL","MORINVILLE UTIL","E","2/7/2002 12:00:00 AM","Y","CR"
"1163","CENTRAL FRONTENAC (TWP) TAXES (ON)","","P.O. Box 89","SHARBOT LAKE","ON","K0H 2P0","Judy C Gray","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","","","","","11/19/2012 11:23:27 AM","=""00000000""","","C. FRONTENAC TX","C. FRONTENAC TX","E","2/15/1998 12:00:00 AM","Y","CR"
"1164","PEMBROKE (CITY) (WATER) (ON)","","1 Pembroke St. E, P.O. Box 277","PEMBROKE","ON","K8A 6X3","LeAnn Eckford","=""0""","10","","99","","NNNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","PEMBROKE-WATER","PEMBORKE-WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"1165","PETROLIA (TOWN)-TAXES (ON)","","411 Greenfield St., P.O. Box 1270","PETROLIA","ON","N0N 1R0","Brian Jacques","=""0""","19","","99","","NNNNNNN NNN NNNNN NNNN","","","","","2/2/2010 2:54:56 PM","=""00000000""","","PETROLIA TAXES","PETROLIA TAXES","E","2/15/1998 12:00:00 AM","Y","CR"
"1166","ALFRED/PLANTAGENET (CORP OF TWP)TAX","","C.P. P.O. Box 350, 205 Old Hwy 17","PLANTAGENET","ON","K0B 1L0","Elsie Campbell","=""0""","99","","19","","NNNNNNNNNNNNNNNNNNN","","","","","11/19/2012 11:24:29 AM","=""00000000""","","ALFRED/PLANT-TX","ALFRED/PLANT-TX","E","2/15/1998 12:00:00 AM","Y","CR"
"1167","ALFRED/PLANTAGENET(CORP OF TWP)-UTL","","C.P. P.O. Box 350, 250 Old Hwy 17","PLANTAGENET","ON","K0B 1L0","Elsie Campbell","=""0""","14","","99","","NNNNNNNNNNNNNN","","","","","11/19/2012 11:29:06 AM","=""00000000""","","ALFRED/PLANT-UT","ALFRED/PLANT-UT","E","2/15/1998 12:00:00 AM","Y","CR"
"1168","RED DEER (CITY) (ACCTS RECEIVABLES)","","4914 - 48 Ave. , P.O. Box 5008","RED DEER","AB","T4N 3T4","Payments Department","=""0""","7","","99","","NNNNNNN","","","","","9/13/2013 9:59:34 AM","=""00000000""","RED DEER (CITY) (ACCTS RECEIVABLES)","RED DEER (A/C)","RED DEER (A/C)","E","10/5/2000 12:00:00 AM","Y","CR"
"1169","PAS (TWN) (PROPERTY TAX) (MB) (THE)","","81 Edwards Ave., P.O. Box 870","THE PAS","MB","R9A 1K8","Richard King","=""0""","99","","=""06""","","NNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","PAS-PROP TXS","PAS-PROP TXS","E","2/15/1998 12:00:00 AM","Y","CR"
"1170","PAS (TWN) (BUSINESS TAX) (MB) (THE)","","81 Edwards Ave., P.O. Box 870","THE PAS","MB","R9A 1K8","Richard King","=""0""","99","","=""04""","","NNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","PAS (TWN) (BUSINESS TAX) (MB) (THE)","PAS BUS TAX","PAS BUS TAX","E","2/15/1998 12:00:00 AM","Y","CR"
"1172","PAS (TWN) (WATER/UTILITIES)(MB)","","81 Edwards Ave., P.O. Box 870","THE PAS","MB","R9A 1K8","Richard King","=""0""","99","","=""09""","","NNNNNNNNN","","","","","12/7/2008 4:53:57 AM","=""00000000""","","PAS-WAT/UTILS","PAS-WAT/UTILS","E","2/15/1998 12:00:00 AM","Y","CR"
"1174","EPCOR WHITE ROCK WATER INC.","","#102 - 1440 George Street","WHITE ROCK","BC","V4B 4A3","Kirsch Uppal","=""0""","7","","99","","NNNNNNN","","","","","1/2/2014 12:34:44 PM","=""00000000""","","EPCOR WHITEROCK","EPCOR WHITEROCK","E","2/15/1998 12:00:00 AM","Y","CR"
"1175","WOOLWICH (TWP) (TAXES) (ON)","","24 Church Street West","ELMIRA","ON","N3B 2L7","Ruthann Moore","=""0""","99","","=""08""","","NNNNNNNN","","","","","11/14/2013 8:36:33 AM","=""00000000""","","WOOLWICH TAXES","WOOLWICH TAXES","E","6/5/2000 12:00:00 AM","Y","CR"
"1176","WOOLWICH (TWP) (WATER) (ON)","","24 Church Street West","ELMIRA","ON","N3B 2L7","Ruthann Moore","=""0""","99","","=""07""","","XXXXXX X","","","","","11/14/2013 8:35:11 AM","=""00000000""","","WOOLWICH WATER","WOOLWICH WATER","E","2/15/1998 12:00:00 AM","Y","CR"
"1177","W. O. STINSON & SON LTD. (ON)","","4727 Bank Street","GLOUCESTER","ON","K1T 3W7","Sandra Oswald","=""0""","99","","=""06""","","XXXXXX","","","","","6/17/2011 11:10:39 AM","90006381","","W.O. STINSON","W.O. STINSON","E","2/15/1998 12:00:00 AM","Y","CR"
"1178","AIRDRIE (CITY) TAXES","","400 Main St.","AIRDRIE","AB","T4B 2C3","May Geddert","=""0""","6","","99","","NNNNNN","","","","","10/19/2011 1:03:02 PM","90020383","","AIRDRIE-TAX","AIRDRIE-TAX","E","2/15/1998 12:00:00 AM","Y","CR"
